Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-05-01 00:00:00-04:00,850.77001953125,860.0,812.5499877929688,830.4099731445312,55986300,0.0,0.0
2024-05-02 00:00:00-04:00,844.489990234375,862.3699951171875,832.0,858.1699829101562,37789800,0.0,0.0
2024-05-03 00:00:00-04:00,877.8900146484375,892.8099975585938,870.4000244140625,887.8900146484375,39834100,0.0,0.0
2024-05-06 00:00:00-04:00,893.9000244140625,922.2000122070312,890.5499877929688,921.4000244140625,37620300,0.0,0.0
2024-05-07 00:00:00-04:00,910.97998046875,917.8099975585938,890.1099853515625,905.5399780273438,43734200,0.0,0.0
2024-05-08 00:00:00-04:00,894.8300170898438,911.9400024414062,894.2000122070312,904.1199951171875,32572100,0.0,0.0
2024-05-09 00:00:00-04:00,905.2899780273438,910.719970703125,882.3099975585938,887.469970703125,37801300,0.0,0.0
2024-05-10 00:00:00-04:00,903.0499877929688,914.010009765625,892.27001953125,898.780029296875,33532500,0.0,0.0
2024-05-13 00:00:00-04:00,904.780029296875,909.97998046875,885.2899780273438,903.989990234375,28968000,0.0,0.0
2024-05-14 00:00:00-04:00,895.989990234375,916.510009765625,889.3400268554688,913.5599975585938,29650700,0.0,0.0
2024-05-15 00:00:00-04:00,924.719970703125,948.6199951171875,915.989990234375,946.2999877929688,41773500,0.0,0.0
2024-05-16 00:00:00-04:00,949.0999755859375,958.1900024414062,941.030029296875,943.5900268554688,32395200,0.0,0.0
2024-05-17 00:00:00-04:00,943.6900024414062,947.4000244140625,918.0599975585938,924.7899780273438,35969100,0.0,0.0
2024-05-20 00:00:00-04:00,937.5,952.0,934.4000244140625,947.7999877929688,31767800,0.0,0.0
