Datetime,correl,linearreg_angle,ema_low,minus_di,bb_middleband,ultosc,bb_upperband,beta,cci,macdhist,mom,bb_lowerband,adosc,sentscore,return
2024-02-17 02:00:00,0.0,-0.0,199.32001495306065,3.453863403706401,199.94000244140625,67.98712728141912,199.94000244140625,0.0,0.0,-0.028260805910876763,0.0,199.94000244140625,9566338.832916748,0.3182,0.0
2024-02-17 02:30:00,0.0,-0.0,199.32001241011335,3.284202734042533,199.94000244140625,68.35941486375819,199.94000244140625,0.0,0.0,-0.02595151088948003,0.0,199.94000244140625,9602762.7009975,0.0,0.0
2024-02-17 03:00:00,0.0,-0.0,199.32001071481514,3.119195386797261,199.94000244140625,68.38277527336763,199.94000244140625,0.0,0.0,-0.023826413660773163,0.0,199.94000244140625,9632564.159371408,-0.0772,0.0
2024-02-17 03:30:00,0.0,-0.0,199.32000958461634,2.9590864195207573,199.94000244140625,68.319336847449,199.94000244140625,0.0,0.0,-0.02187386393200251,0.0,199.94000244140625,9656947.226649433,0.0,0.0
2024-02-17 04:00:00,0.0,-0.0,199.3200088311505,2.804080515798341,199.94000244140625,68.20465765405285,199.94000244140625,0.0,0.0,-0.02008196455608545,0.0,199.94000244140625,9676897.03690841,0.0,0.0
2024-02-17 04:30:00,0.0,-0.0,199.32000832883992,2.654342447473928,199.94000244140625,68.3299142485845,199.94000244140625,0.0,0.0,-0.01843892117585816,0.0,199.94000244140625,9693219.622908782,0.0,0.0
2024-02-17 05:00:00,0.0,-0.0,199.3200079939662,2.5099980870876575,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.01693328286776334,0.0,199.94000244140625,9706574.472985141,0.0,0.0
2024-02-17 05:30:00,0.0,-0.0,199.32000777071704,2.371135901087514,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.015554101068024226,0.0,199.94000244140625,9717501.171994746,0.0,0.0
2024-02-17 06:00:00,0.0,-0.0,199.3200076218843,2.2378088488073877,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.01429102780422599,0.0,199.94000244140625,9726441.20020343,0.0,0.0
2024-02-17 06:30:00,0.0,-0.0,199.32000752266245,2.1100366098158077,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.013134369365792077,0.0,199.94000244140625,9733755.769610953,0.0,0.0
2024-02-17 07:00:00,0.0,-0.0,199.32000745651456,1.9878080627022798,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.012075107740342553,0.0,199.94000244140625,9739740.417744592,0.4019,0.0
2024-02-17 07:30:00,0.0,-0.0,199.32000741241595,1.8710839412615814,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.011104899182054116,0.0,199.94000244140625,9744636.948254041,0.0,0.0
2024-02-17 08:00:00,0.0,-0.0,199.32000738301687,1.7597995988883237,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.010216056985344907,0.0,199.94000244140625,9748643.20059818,0.0,0.0
2024-02-17 08:30:00,0.0,-0.0,199.3200073634175,1.653867818316205,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.009401523764019808,0.0,199.94000244140625,9751921.043479778,0.0,0.0
2024-02-17 09:00:00,0.0,-0.0,199.32000735035123,1.5531816111543872,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.008654837171917944,0.0,199.94000244140625,9754602.914955646,0.0,0.0
2024-02-17 09:30:00,0.0,-0.0,199.3200073416404,1.457616959550726,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.007970091952984499,0.0,199.94000244140625,9756797.173449546,0.0,0.0
2024-02-17 10:00:00,0.0,-0.0,199.3200073358332,1.367035460365186,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.007341900410870319,0.0,199.94000244140625,9758592.475860462,0.0,0.0
2024-02-17 10:30:00,0.0,-0.0,199.3200073319617,1.281286840147211,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.006765352780285179,0.0,199.94000244140625,9760061.35965462,0.0,0.0
2024-02-17 11:00:00,0.0,-0.0,199.32000732938073,1.200211316725393,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.006235978524950218,0.0,199.94000244140625,9761263.173669726,0.0,0.0
2024-02-17 11:30:00,0.0,-0.0,199.32000732766008,1.1236417901497204,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.0057497092440783985,0.0,199.94000244140625,9762246.476046585,0.0,0.0
2024-02-17 12:00:00,0.0,-0.0,199.32000732651298,1.0514058519501623,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.005302843614919114,0.0,199.94000244140625,9763050.996173523,0.0,0.0
2024-02-17 12:30:00,0.0,-0.0,199.32000732574824,0.9833276071184656,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.004892014612737536,0.0,199.94000244140625,9763709.239913963,0.0,0.0
2024-02-17 13:00:00,0.0,-0.0,199.3200073252384,0.919229307856426,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.004514159114491141,0.0,199.94000244140625,9764247.802974433,0.0,0.0
2024-02-17 13:30:00,0.0,-0.0,199.3200073248985,0.8589328019735508,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.0041664898975443225,0.0,199.94000244140625,9764688.445478499,0.0,0.0
2024-02-17 14:00:00,0.0,-0.0,199.32000732467193,0.8022608018978704,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.0038464699784881064,0.0,199.94000244140625,9765048.971163675,0.0,0.0
2024-02-17 14:30:00,0.0,-0.0,199.32000732452087,0.7490379826432748,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.0035517891935261826,0.0,199.94000244140625,9765343.94672428,0.0,0.0
2024-02-17 15:00:00,0.0,-0.0,199.32000732442017,0.6990919188254285,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.0032803428945753187,0.0,199.94000244140625,9765585.290364772,0.0,0.0
2024-02-17 15:30:00,0.0,-0.0,199.32000732435304,0.6522538720131288,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.0030302126198806546,0.0,199.94000244140625,9765782.753343374,0.0,0.0
2024-02-17 16:00:00,0.0,-0.0,199.32000732430828,0.608359440421965,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.002799648591011542,0.0,199.94000244140625,9765944.313962236,0.0,0.0
2024-02-17 16:30:00,0.0,-0.0,199.32000732427844,0.5672490832797117,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.002587053887921782,0.0,199.94000244140625,9766076.49992311,0.0,0.0
2024-02-17 17:00:00,0.0,-0.0,199.32000732425854,0.5287685321911824,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.00239097015661399,0.0,199.94000244140625,9766184.652072921,0.296,0.0
2024-02-17 17:30:00,0.0,-0.0,199.32000732424527,0.49276910157133497,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.002210064711098301,0.0,199.94000244140625,9766273.140195504,0.0,0.0
2024-02-17 18:00:00,0.0,-0.0,199.32000732423643,0.4591079097592564,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.00204311889894324,0.0,199.94000244140625,9766345.539568514,0.8625,0.0
2024-02-17 18:30:00,0.0,-0.0,199.32000732423055,0.42764802182467687,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.00188901760864482,0.0,199.94000244140625,9766404.775419176,0.0,0.0
2024-02-17 19:00:00,0.0,-0.0,199.32000732422662,0.39825852437770737,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.0017467398068200732,0.0,199.94000244140625,9766453.241115153,0.0,0.0
2024-02-17 19:30:00,0.0,-0.0,199.320007324224,0.3708145419291422,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.0016153500026241992,0.0,199.94000244140625,9766492.894866422,0.6369,0.0
2024-02-17 20:00:00,0.0,-0.0,199.32000732422225,0.34519720355367184,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.0014939905456691476,0.0,199.94000244140625,9766525.338844731,0.0,0.0
2024-02-17 20:30:00,0.0,-0.0,199.32000732422108,0.3212935678063676,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.0013818746726433446,0.0,199.94000244140625,9766551.883917883,0.0,0.0
2024-02-17 21:00:00,0.0,-0.0,199.3200073242203,0.29899651305304786,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.0012782802263795103,0.0,199.94000244140625,9766573.602614105,0.5913,0.0
2024-02-17 21:30:00,0.0,-0.0,199.3200073242198,0.27820459961211197,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.0011825439781826637,0.0,199.94000244140625,9766591.372456476,0.0,0.0
2024-02-17 22:00:00,0.0,-0.0,199.32000732421946,0.2588219093796651,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.001094056491678804,0.0,199.94000244140625,9766605.911418408,0.0,0.0
2024-02-17 22:30:00,0.0,-0.0,199.32000732421923,0.24075786792842777,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.0010122574727899785,0.0,199.94000244140625,9766617.806932718,0.0,0.0
2024-02-17 23:00:00,0.0,-0.0,199.32000732421906,0.22392705343848443,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.000936631556017877,0.0,199.94000244140625,9766627.53962624,0.0,0.0
2024-02-17 23:30:00,0.0,-0.0,199.32000732421895,0.20824899623664794,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.0008667044828160825,0.0,199.94000244140625,9766635.502739131,0.0,0.0
2024-02-18 00:00:00,0.0,-0.0,199.3200073242189,0.19364797219164565,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.0008020396322412976,0.0,199.94000244140625,9766642.018013313,0.0,0.0
2024-02-18 00:30:00,0.0,-0.0,199.32000732421884,0.18005279273370747,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.0007422348686251961,0.0,199.94000244140625,9766647.348692194,0.0,0.0
2024-02-18 01:00:00,0.0,-0.0,199.3200073242188,0.16739659383772296,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.0006869196744904511,0.0,199.94000244140625,9766651.710156739,0.0,0.0
2024-02-18 01:30:00,0.0,-0.0,199.32000732421878,0.15561662592650385,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.0006357525405158273,0.0,199.94000244140625,9766655.278627723,0.0,0.0
2024-02-18 02:00:00,0.0,-0.0,199.32000732421878,0.14465404631195275,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.0005884185873794446,0.0,199.94000244140625,9766658.198285818,0.0,0.0
2024-02-18 02:30:00,0.0,-0.0,199.32000732421878,0.13445371549393512,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.000544627396751441,0.0,199.94000244140625,9766660.58709696,0.0,0.0
2024-02-18 03:00:00,0.0,-0.0,199.32000732421878,0.12496399837608035,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.0005041110316386637,0.0,199.94000244140625,9766662.5415788,0.0,0.0
2024-02-18 03:30:00,0.0,-0.0,199.32000732421878,0.11613657123128078,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.0004666222274922736,0.0,199.94000244140625,9766664.14070031,0.0,0.0
2024-02-18 04:00:00,0.0,-0.0,199.32000732421878,0.10792623505405635,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.00043193273852484186,0.0,199.94000244140625,9766665.44907245,0.0,0.0
2024-02-18 04:30:00,0.0,-0.0,199.32000732421878,0.10029073576907628,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.0003998318243158387,0.0,199.94000244140625,9766666.519558758,0.0,0.0
2024-02-18 05:00:00,0.0,-0.0,199.32000732421878,0.09319059162200158,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.00037012486401829343,0.0,199.94000244140625,9766667.395411193,0.0,0.0
2024-02-18 05:30:00,0.0,-0.0,199.32000732421878,0.08658892795765825,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.0003426320861296514,0.0,199.94000244140625,9766668.11201775,-0.34,0.0
2024-02-18 06:00:00,0.0,-0.0,199.32000732421878,0.080451319488796,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.0003171874039016617,0.0,199.94000244140625,9766668.69833219,0.0,0.0
2024-02-18 06:30:00,0.0,-0.0,199.32000732421878,0.07474564007396903,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.0002936373464027999,0.0,199.94000244140625,9766669.178044021,0.0,0.0
2024-02-18 07:00:00,0.0,-0.0,199.32000732421878,0.06944191995324832,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.00027184007697117897,0.0,199.94000244140625,9766669.57053551,0.0,0.0
2024-02-18 07:30:00,0.0,-0.0,199.32000732421878,0.06451221033359394,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.0002516644915388199,0.0,199.94000244140625,9766669.891664922,0.0,0.0
2024-02-18 08:00:00,0.0,-0.0,199.32000732421878,0.059930455170039476,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.00023298938944773346,0.0,199.94000244140625,9766670.154407144,0.0,0.0
2024-02-18 08:30:00,0.0,-0.0,199.32000732421878,0.055672369952809046,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.0002157027109906003,0.0,199.94000244140625,9766670.36937806,0.0,0.0
2024-02-18 09:00:00,0.0,-0.0,199.32000732421878,0.051715327282719034,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.00019970083572077495,0.0,199.94000244140625,9766670.54526335,0.0,0.0
2024-02-18 09:30:00,0.0,-0.0,199.32000732421878,0.048038248996484505,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.00018488793635811952,0.0,199.94000244140625,9766670.689169496,0.0,0.0
2024-02-18 10:00:00,0.0,-0.0,199.32000732421878,0.04462150458878091,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.00017117538369712678,0.0,199.94000244140625,9766670.806910902,0.0,0.0
2024-02-18 10:30:00,0.0,-0.0,199.32000732421878,0.04144681566815834,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.00015848119836501368,0.0,199.94000244140625,9766670.903244764,0.0,0.0
2024-02-18 11:00:00,0.0,-0.0,199.32000732421878,0.03849716617834564,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.00014672954544854826,0.0,199.94000244140625,9766670.982063383,0.5994,0.0
2024-02-18 11:30:00,0.0,-0.0,199.32000732421878,0.03575671811439911,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.00013585026830439592,0.0,199.94000244140625,9766671.046551347,0.3818,0.0
2024-02-18 12:00:00,0.0,-0.0,199.32000732421878,0.033210732463924406,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.0001257784588549277,0.0,199.94000244140625,9766671.099314213,0.0,0.0
2024-02-18 12:30:00,0.0,-0.0,199.32000732421878,0.03084549510669741,199.94000244140625,68.55407457398347,199.94000244140625,0.0,0.0,-0.00011645406084680014,0.0,199.94000244140625,9766671.14248386,0.7845,0.0
2024-02-18 13:00:00,0.9999999999967394,-19.962480121613517,197.03667195638022,35.58183279957785,198.60816345214843,41.12005499165334,203.13641601562574,4.236106229601166,-466.66666666667237,-0.425082085882402,-6.6591949462890625,194.07991088867112,4230207.777338982,0.0,-0.033305966114712704
2024-02-18 13:30:00,0.9999999999877586,-32.8519528559121,195.5144483778212,26.49961541879676,197.2763244628906,32.305101488309425,202.82227856637715,4.236106229601166,-233.3333333333364,-0.6681932740492873,-6.6591949462890625,191.73037035940408,-3067857.585285008,0.0,0.0
2024-02-18 14:00:00,0.9999999999948932,-40.28240649730308,194.49963265878185,20.785915593087335,195.94448547363282,26.980810310137855,201.49043957711558,4.236106229601166,-155.55555555556037,-0.783054382200385,-6.6591949462890625,190.39853137015007,-10423117.823002845,0.0,0.0
2024-02-18 14:30:00,0.9999999999972118,-44.086486408650764,193.82308884608895,16.868943946295925,194.612646484375,23.378805975601605,199.14089904784998,4.236106229601166,-116.66666666666852,-0.8097248763936208,-6.6591949462890625,190.08439392090003,-17133115.942557424,0.0,0.0
2024-02-18 15:00:00,0.9999999999969731,-45.255792155690784,193.37205963762702,14.023105984727948,193.2808074951172,20.76560548085963,193.2808074951172,4.236106229601166,-93.33333333333611,-0.777875564133857,-6.6591949462890625,193.2808074951172,-22969143.366540283,0.0,0.0
2024-02-18 15:30:00,0.9999999999957242,-44.086486408650764,193.07137349865238,11.867093292852447,193.2808074951172,18.776994599814472,193.2808074951172,0.0,-77.77777777777932,-0.7092438287248506,-6.6591949462890625,193.2808074951172,-27917089.37651807,0.0,0.0
2024-02-18 16:00:00,0.9999999999983727,-40.28240649730308,192.8709160726693,10.181330994747219,193.2808074951172,17.209928116807813,193.2808074951172,0.0,-66.66666666666816,-0.6195388619075852,-6.6591949462890625,193.2808074951172,-32051916.079859436,0.0,0.0
2024-02-18 16:30:00,0.9999999999998921,-32.8519528559121,192.7372777886806,8.830443504937186,193.2808074951172,16.72423504492457,193.2808074951172,0.0,-58.33333333333487,-0.5199160301048775,-6.6591949462890625,193.2808074951172,-35478209.73018214,0.0,0.0
2024-02-18 17:00:00,0.9999999999995992,-19.962480121613517,192.64818559935478,7.726421558940142,193.2808074951172,16.123714920971306,193.2808074951172,0.0,-51.85185185185284,-0.41811427233145393,-6.6591949462890625,193.2808074951172,-38303167.708786085,0.0,0.0
2024-02-18 17:30:00,0.9999999999986741,-0.0,192.58879080647088,6.809569005758669,193.2808074951172,15.61178333078,193.2808074951172,0.0,-46.66666666666722,-0.31933045533185367,-6.6591949462890625,193.2808074951172,-40625310.36908652,0.0,0.0
2024-02-18 18:00:00,0.9999999999930294,-0.0,192.54919427788164,6.037962007028824,193.2808074951172,15.17007159163092,193.2808074951172,0.0,-42.42424242424253,-0.22688881736007915,0.0,193.2808074951172,-42530651.975508206,0.0,0.0
2024-02-18 18:30:00,0.9999999999940088,-0.0,192.52279659215546,5.3812911993875145,193.2808074951172,14.784985399649667,193.2808074951172,0.0,-38.88888888888927,-0.14275115223990875,0.0,193.2808074951172,-44092271.18657753,0.0,0.0
2024-02-18 19:00:00,0.9999999999968063,-0.0,192.5051981350047,4.817098404333764,193.2808074951172,14.446242042172042,193.2808074951172,0.0,-35.897435897435464,-0.0679035331134048,0.0,193.2808074951172,-45371311.30763277,0.0,0.0
2024-02-18 19:30:00,0.99999999999963,-0.0,192.4934658302375,4.3283876716919245,193.2808074951172,14.145916180499146,193.2808074951172,0.0,0.0,-0.00264760482460491,0.0,193.2808074951172,-46418474.51722267,0.3818,0.0
2024-02-18 20:00:00,0.9999999999877586,-0.0,192.48564429372604,3.9020587056881224,193.2808074951172,14.087358719625756,193.2808074951172,0.0,0.0,0.0531816483047558,0.0,193.2808074951172,-47275582.33488677,-0.5319,0.0
2024-02-18 20:30:00,0.9999999999856232,-0.0,192.48042993605173,3.5278503138035204,193.2808074951172,13.9817578332569,193.2808074951172,0.0,0.0,0.10005457063270873,0.0,193.2808074951172,-47977021.32697539,0.0,0.0
2024-02-18 21:00:00,0.0,-0.0,192.4769536976022,3.197610129457247,193.2808074951172,13.885712576378534,193.2808074951172,0.0,0.0,0.13862863767962041,0.0,193.2808074951172,-48551010.436593264,0.0,0.0
2024-02-18 21:30:00,0.0,-0.0,192.47463620530252,2.904778813036719,193.2808074951172,13.797982083850407,193.2808074951172,0.0,0.0,0.16966306396972497,0.0,193.2808074951172,-49020680.12978056,0.0,0.0
2024-02-18 22:00:00,0.0,-0.0,192.47309121043605,2.6440186704961044,193.2808074951172,13.717531423256768,193.2808074951172,0.0,0.0,0.19395821715038686,0.0,193.2808074951172,-49404976.45322924,0.0,0.0
2024-02-18 22:30:00,0.0,-0.0,192.4720612138584,2.410941617302379,193.2808074951172,13.643490576275488,193.2808074951172,0.0,0.0,0.2123136624213131,0.0,193.2808074951172,-49719411.27783497,0.0,0.0
2024-02-18 23:00:00,0.0,-0.0,192.47137454947332,2.2019068053032327,193.2808074951172,13.575122848772109,193.2808074951172,0.0,0.0,0.22550008529035837,0.0,193.2808074951172,-49976681.41431351,0.0,0.0
2024-02-18 23:30:00,0.0,-0.0,192.4709167732166,2.013867950247895,193.2808074951172,13.511800274365154,193.2808074951172,0.0,0.0,0.23424145067379687,0.0,193.2808074951172,-50187177.802332886,0.0,0.0
2024-02-19 00:00:00,0.0,-0.0,192.47061158904543,1.844256677738116,193.2808074951172,13.452984269461837,193.2808074951172,0.0,0.0,0.2392046196742661,0.0,193.2808074951172,-50359403.439799026,-0.7351,0.0
2024-02-19 00:30:00,0.0,-0.0,192.47040813293134,1.6908923469256587,193.2808074951172,13.398210276625516,193.2808074951172,0.0,0.0,0.24099431514311886,0.0,193.2808074951172,-50500315.98499647,0.0,0.0
2024-02-19 01:00:00,0.0,-0.0,192.47027249552193,1.5519115939337031,193.2808074951172,13.347075468827915,193.2808074951172,0.0,0.0,0.24015184529659406,0.0,193.2808074951172,-50615608.397429675,0.0,0.0
2024-02-19 01:30:00,0.0,-0.0,192.47018207058233,1.4257127387386308,193.2808074951172,13.299228825692891,193.2808074951172,0.0,0.0,0.23715639425220125,0.0,193.2808074951172,-50709938.71805629,0.0,0.0
2024-02-19 02:00:00,0.0,-0.0,192.47012178728926,1.3109115194281262,193.2808074951172,13.254363064512662,193.2808074951172,0.0,0.0,0.23242799540235382,0.0,193.2808074951172,-50787118.15379597,0.4215,0.0
2024-02-19 02:30:00,0.0,-0.0,192.4700815984272,1.20630554747232,193.2808074951172,13.212208033816337,193.2808074951172,0.0,0.0,0.226331538504968,0.0,193.2808074951172,-50850265.0061056,0.0,0.0
2024-02-19 03:00:00,0.0,-0.0,192.47005480585253,1.1108455411379596,193.2808074951172,13.226845490570986,193.2808074951172,0.0,0.0,0.21918134031315284,0.0,193.2808074951172,-50901930.63316572,0.0,0.0
