Date,correl,linearreg_angle,ema_low,minus_di,bb_middleband,ultosc,bb_upperband,beta,cci,macdhist,mom,bb_lowerband,adosc,sentscore,return
2024-03-27 01:30:00,-0.9999999999818812,-7.921911471664057,176.72469845317715,2.7488810130959345,177.11600341796876,12.94446342548247,178.3111074302006,-0.39642488244034074,233.33333333330296,-0.08515265677396033,-1.43499755859375,175.92089940573692,-22104548.169738352,0.0,0.0
2024-03-27 02:00:00,-0.9999999999920486,-10.350200954604064,176.54976743395403,2.297577143529216,176.82900390625,9.83047477787058,178.02410791849064,-0.39642488244034074,155.5555555555335,-0.10461898795000757,-1.43499755859375,175.63389989400935,-28498006.49701479,0.5106,0.0
2024-03-27 02:30:00,-1.0000000000020837,-11.789899900983174,176.43314675447195,1.952383406905005,176.54200439453126,7.69681119418871,177.51780273437157,-0.39642488244034074,116.66666666664844,-0.1067093211866017,-1.43499755859375,175.56620605469095,-34326531.677209675,0.3612,0.0
2024-03-27 03:00:00,-0.9999999999962399,-12.26655552771576,176.35539963481725,1.6804820547140122,176.2550048828125,6.041270382270429,176.2550048828125,-0.39642488244034074,93.3333333333625,-0.09755592469334895,-1.43499755859375,176.2550048828125,-39394081.917217106,-0.6858,0.0
2024-03-27 03:30:00,-0.9999999999950475,-11.789899900983174,176.3035682217141,1.4613152134417358,176.2550048828125,4.750201577305801,176.2550048828125,0.0,77.77777777779804,-0.08161266271617618,-1.43499755859375,176.2550048828125,-43689637.84169266,0.6908,0.0
2024-03-27 04:00:00,-0.999999999992945,-10.350200954604064,176.26901394631201,1.2813482340758484,176.2550048828125,3.782912304535413,176.2550048828125,0.0,66.66666666668155,-0.06206340496622231,-1.43499755859375,176.2550048828125,-47278872.825771034,0.5719,0.0
2024-03-27 04:30:00,-0.9999999999976807,-7.921911471664057,176.24597776271062,1.131305947076328,176.2550048828125,3.263121752341278,176.2550048828125,0.0,58.33333333334473,-0.04113732826645966,-1.43499755859375,176.2550048828125,-50252864.244770676,0.8225,0.0
2024-03-27 05:00:00,-0.9999999999961507,-4.475564182924328,176.23062030697636,1.0046188184462357,176.2550048828125,2.9415707594065874,176.2550048828125,0.0,51.851851851860864,-0.020351507349290476,-1.43499755859375,176.2550048828125,-52704802.258147255,-0.1531,0.0
2024-03-27 05:30:00,-0.999999999992945,-0.0,176.2203820031535,0.8965030859592991,176.2550048828125,2.621261030710856,176.2550048828125,0.0,46.66666666669949,-0.0006968379169628447,-1.43499755859375,176.2550048828125,-54720269.51346201,0.0,0.0
2024-03-27 06:00:00,-0.9999999999967167,-0.0,176.21355646727162,0.8033923112004291,176.2550048828125,2.3402416726750648,176.2550048828125,0.0,42.424242424248455,0.01722010566386356,0.0,176.2550048828125,-56373956.253631905,0.0,0.0
2024-03-27 06:30:00,-1.000000000005566,-0.0,176.20900611001701,0.7225730971403886,176.2550048828125,2.0916266660863045,176.2550048828125,0.0,38.88888888889395,0.033069392453362045,0.0,176.2550048828125,-57729306.71577257,0.0,0.0
2024-03-27 07:00:00,-1.0000000000020837,-0.0,176.20597253851395,0.6519442533775036,176.2550048828125,1.8700639046869239,176.2550048828125,0.0,35.897435897500635,0.04671649438538916,0.0,176.2550048828125,-58839396.84034303,-0.1531,0.0
2024-03-27 07:30:00,-1.0000000000053717,-0.0,176.2039501575119,0.5898532123851974,176.2550048828125,1.6713276737322897,176.2550048828125,0.0,0.0,0.058161429537616716,0.0,176.2550048828125,-59748235.9064011,0.0,0.0
2024-03-27 08:00:00,-1.000000000005566,-0.0,176.20260190351055,0.5349822547565168,176.2550048828125,1.5990844910926747,176.2550048828125,0.0,0.0,0.06749356514003213,0.0,176.2550048828125,-60492123.260698825,0.0,0.0
2024-03-27 08:30:00,-0.9999999999932282,-0.0,176.20170306750964,0.4862677041355945,176.2550048828125,1.5328505941501192,176.2550048828125,0.0,0.0,0.07485840145995348,0.0,176.2550048828125,-61100904.24615842,0.0,0.0
2024-03-27 09:00:00,0.0,-0.0,176.20110384350903,0.4428414589471326,176.2550048828125,1.4719061312473571,176.2550048828125,0.0,0.0,0.08043347837358783,0.0,176.2550048828125,-61599070.718415186,-0.07655,0.0
2024-03-27 09:30:00,0.0,-0.0,176.20070436084197,0.4039879743792832,176.2550048828125,1.4156418106713633,176.2550048828125,0.0,0.0,0.08441118985336599,0.0,176.2550048828125,-62006697.93779291,0.0,0.0
2024-03-27 10:00:00,0.9999999992137519,4.659416783935529,176.13713440950661,0.7083248375661235,176.55384521484376,5.1043556999929285,177.5699023437436,0.06102300141103682,-466.666666666678,0.18234325446400973,1.49420166015625,175.53778808594393,-55190681.31212213,0.0,0.00847749918448959
2024-03-27 10:30:00,-0.47396161201770654,10.618600836894657,176.5047581040591,0.6884356420114112,177.00884399414062,8.505675605072893,178.63354401790707,0.20098575094401824,171.29142478568986,0.2880866068314457,2.274993896484375,175.38414397037417,-46146756.62855087,0.0,0.004392662288140059
2024-03-27 11:00:00,-0.5582307559704606,16.37197513553344,177.04650703031024,0.671576323947091,177.56614379882814,11.814721799895722,179.51594617642638,0.2630311858785707,391.69982044756495,0.37534079990390723,2.7864990234375,175.6163414212299,-37662562.454247385,0.068,0.002865093432199428
2024-03-27 11:30:00,-0.6103513415166143,21.317231612460137,177.45030603778494,0.654803007570687,178.21114196777344,17.164407647211405,180.1406258080642,0.2636641826000526,250.91219353261104,0.44091732094154645,3.2249908447265625,176.2816581274827,-29563105.43365401,0.0,0.002449107116072158
2024-03-27 12:00:00,-0.45692136474114425,27.085344337668204,178.0835393930285,0.6361196491640332,179.09013977050782,24.769064575694937,180.7382383242488,0.299818753958456,272.04430063960336,0.5351471539336063,4.394989013671903,177.44204121676682,-21969949.875888024,0.0,0.006518822135038738
2024-03-27 12:30:00,-0.17312226958977345,30.15400631697691,178.8523593919018,0.6155827866097497,179.67629699707032,31.269771704977117,181.14086189109017,0.6149484072698744,222.5918092417142,0.5684248377850158,4.42498779296875,178.21173210305048,-18219392.698575858,0.0,0.00016606022867637904
2024-03-27 13:00:00,-0.15939995108025956,28.879729151586396,179.118237560096,2.253602613335014,179.94029846191407,43.21892043577706,181.0364170448365,0.7883236026677819,109.73423957425825,0.5055766129782335,3.595001220703125,178.84417987899164,-15839342.76870915,0.159225,-0.004593682786754316
2024-03-27 13:30:00,-0.18572779241128068,24.976224121250045,179.22215593199107,2.739225954893072,180.05499877929688,40.971286896151625,180.92545228734565,0.7512989843044645,69.05758696655109,0.422591441414001,3.3600006103515625,179.1845452712481,-13883296.802024428,0.0,-0.0013066477752372574
2024-03-27 14:00:00,-0.16294874959170602,21.049453893406593,179.33810639606696,2.6704611955986857,180.2489990234375,41.8145557069087,180.98926879272423,0.7248444983481056,87.83647013891107,0.3986562641022843,4.1949920654296875,179.50872925415078,-11047078.629523598,0.0,0.004648784508763715
2024-03-27 14:30:00,-0.11251643236763813,13.173522403052429,179.59263754041183,2.6221514059439626,180.13934020996095,38.58889185053281,180.7972514625822,0.7015408157863481,82.38816952945541,0.3365638700507009,3.8466949462890625,179.4814289573397,-10049401.910816569,0.0,-0.0019301586313715813
2024-03-27 15:00:00,-0.08580650975569235,6.677184176716301,179.51176039477977,4.631889250616945,179.95334167480468,35.1649399493056,180.4548699409162,0.688977858747099,38.98865919547122,0.2528260075336257,2.00079345703125,179.45181340869314,-8840310.723660208,-0.0593,-0.0019527846179979713
2024-03-27 15:30:00,-0.04163832076035001,2.0964608298948826,179.38450855745734,5.125879451823296,179.96534118652343,34.50922779925117,180.46135332615685,0.7537330500999178,29.6520532570072,0.19199034161201622,1.3800048828125,179.46932904689,-6748826.876998022,0.0,0.0008901455472010156
2024-03-27 16:00:00,0.025660190770480675,-1.517028968039887,179.2996739992424,4.9640896284285585,180.0243408203125,43.7939639312723,180.43274890854985,1.0502651691743123,23.22357880230444,0.13804979021865948,0.868499755859375,179.61593273207512,-4486499.110234551,0.2023,0.0
2024-03-27 16:30:00,0.12569215566495487,-4.053639789198144,179.2431176270991,4.800900871339106,179.91634216308594,53.86503544436009,180.1058715170105,1.6186465928625684,15.769429025146517,0.0909439724710982,0.4300079345703125,179.72681280916137,-2359946.809499055,0.0,0.0
2024-03-27 17:00:00,0.2767640130205284,-2.431563478988735,179.20541337900357,4.636747885605163,179.8780029296875,56.89358575659672,179.98680541987164,1.36655563657177,-1.12483497754504,0.05038411845761437,-0.7399902343750284,179.76920043950338,-482261.9540236816,0.2027,0.0
2024-03-27 17:30:00,0.5175424547724935,-0.177125365450505,179.18027721360656,4.472075836169029,179.91000366210938,55.74456669832345,179.91000366210938,3.1811861549168077,-21.45954694947825,0.015938526667980346,-0.769989013671875,179.91000366210938,1122914.8688020557,0.24855,0.0
2024-03-27 18:00:00,0.9463649939125652,-0.5567722096153136,179.16351977000855,4.307335557024264,179.91000366210938,60.449773293078,179.91000366210938,0.0,-37.259551565079114,-0.012905396298720229,0.05999755859375,179.91000366210938,2470685.967105154,0.1238666666666666,0.0
2024-03-27 18:30:00,0.9392803712865294,-1.8750880076467324,179.1523481409432,4.142978629340221,179.91000366210938,62.2747386323243,179.91000366210938,0.0,-52.23406249547977,-0.036696841656680745,0.2949981689453125,179.91000366210938,3590630.0782577954,0.0,0.0
2024-03-27 19:00:00,0.9184808209605457,-0.21016687581472637,179.14490038823297,3.9794524422540563,179.91000366210938,61.96637125731013,179.91000366210938,0.0,-47.036054231431095,-0.0559906655279202,-0.5399932861328125,179.91000366210938,4515559.139107738,0.0,0.0
2024-03-27 19:30:00,0.9069698622985615,0.5000346434279985,179.13993521975948,3.8171953507194747,179.91000366210938,63.90154105144056,179.91000366210938,0.0,-43.006935952729904,-0.0713264392033508,-0.1916961669921875,179.91000366210938,5276624.855665673,-0.11315,0.0
2024-03-27 20:00:00,0.8981174932183944,-0.0,179.13662510744382,3.6566320409630917,179.91000366210938,65.52582766236222,179.91000366210938,0.0,-39.53186281641715,-0.0832148897162176,0.160003662109375,179.91000366210938,5901467.775326155,0.0907,0.0
2024-03-27 20:30:00,0.9182146820074432,-0.0,179.13441836590005,3.498169205965939,179.91000366210938,66.6646758507171,179.91000366210938,0.0,-40.76485667259805,-0.09212974906957971,0.0,179.91000366210938,6413779.285377633,0.0,0.0
2024-03-27 21:00:00,0.8965719293224537,-0.0,179.13294720487087,3.3421916214425105,179.91000366210938,66.95074638469708,179.91000366210938,0.0,-38.73628031464493,-0.09850350509975248,0.0,179.91000366210938,6833481.445129842,0.5574,0.0
2024-03-27 21:30:00,0.89820491746261,-0.0,179.1319664308514,3.18905869772797,179.91000366210938,68.63358902172811,179.91000366210938,0.0,-35.89743589756316,-0.10272591455970659,0.0,179.91000366210938,7177143.219782151,0.0,0.0
2024-03-27 22:00:00,0.9798007247318701,-0.0,179.1313125815051,3.0391015656565172,179.91000366210938,69.92390996734933,179.91000366210938,0.0,-66.66666666666667,-0.10514442284828152,0.0,179.91000366210938,7458455.584652469,0.34,0.0
2024-03-27 22:30:00,0.9938126435762835,-0.0,179.13087668194092,2.8926207358597513,179.91000366210938,70.85152551736485,179.91000366210938,0.0,-66.66666666666667,-0.1060658532209442,0.0,179.91000366210938,7688687.521441944,0.0,0.0
2024-03-27 23:00:00,0.9999999959891794,-0.0,179.13058608223145,2.7498843518910165,179.91000366210938,72.00235582759119,179.91000366210938,0.0,-66.66666666666667,-0.10575889572199093,0.0,179.91000366210938,7877092.743399305,0.07715,0.0
2024-03-27 23:30:00,0.0,-0.0,179.1303923490918,2.6111270390997827,179.91000366210938,73.46798974054225,179.91000366210938,0.0,-66.66666666666667,-0.1044570538060614,0.0,179.91000366210938,8031259.2891110405,0.0,0.0
2024-03-28 00:00:00,0.0,-0.0,179.13026319366537,2.4765493340436233,179.91000366210938,73.43896656273101,179.91000366210938,0.0,-66.66666666666667,-0.10236180356099817,0.0,179.91000366210938,8157403.963112138,0.0,0.0
2024-03-28 00:30:00,0.0,-0.0,179.13017709004774,2.346317664089885,179.91000366210938,73.37133370749427,179.91000366210938,0.0,-66.66666666666667,-0.09964579357022302,0.0,179.91000366210938,8260617.446504235,0.0,0.0
2024-03-28 01:00:00,0.99999999998555,-9.718902178855513,178.1867857439511,14.740868934779197,179.2820037841797,56.06549959503223,181.41720336913974,4.6673514613265965,-466.66666666669266,-0.2968433936450917,-3.1399993896484375,177.14680419921964,4101476.587256092,-0.4215,-0.017453167282157955
2024-03-28 01:30:00,1.0000000000073939,-16.934694938927002,177.55785817988667,12.718702689051506,178.65400390625,45.883640537085384,181.26907864732627,4.6673514613265965,-233.33333333334747,-0.4079415559137609,-3.1399993896484375,176.03892916517376,-1423250.9704132248,0.34,0.0
2024-03-28 02:00:00,1.0000000000410965,-21.783442337220613,177.13857313717705,11.08158356689358,178.0260040283203,38.422560333081194,180.6410787694006,4.6673514613265965,-155.55555555555986,-0.45832052801763046,-3.1399993896484375,175.41092928724,-7004379.672193995,0.0,0.0
2024-03-28 02:30:00,0.9999999999532878,-24.547468702934268,176.85904977537064,9.732478967063525,177.39800415039062,33.07778553786685,179.53320373535314,4.6673514613265965,-116.66666666666772,-0.4669563338953881,-3.1399993896484375,175.2628045654281,-12101206.232767563,0.0,0.0
2024-03-28 03:00:00,0.9999999999882835,-25.443118702263728,176.67270086749969,8.604378022465024,176.77000427246094,28.80560750344931,176.77000427246094,4.6673514613265965,-93.3333333333356,-0.44791134072748284,-3.1399993896484375,176.77000427246094,-16536561.320976958,0.0,0.0
2024-03-28 03:30:00,0.9999999999929939,-24.547468702934268,176.54846826225238,7.649511095385522,176.77000427246094,25.277906621487844,176.77000427246094,0.0,-77.77777777777867,-0.41149404844751114,-3.1399993896484375,176.77000427246094,-20298100.344291054,-0.3071,0.0
2024-03-28 04:00:00,1.0000000000066058,-21.783442337220613,176.46564652542085,6.832903626605743,176.77000427246094,22.17539335062858,176.77000427246094,0.0,-66.66666666666839,-0.3651593121064046,-3.1399993896484375,176.77000427246094,-23442029.248028517,0.3182,0.0
2024-03-28 04:30:00,0.9999999999758967,-16.934694938927002,176.41043203419983,6.128358936584203,176.77000427246094,21.29191080061064,176.77000427246094,0.0,-58.33333333333422,-0.3142051854676919,-3.1399993896484375,176.77000427246094,-26047487.74796305,0.0,0.0
2024-03-28 05:00:00,0.9999999999969192,-9.718902178855513,176.3736223733858,5.515865293587198,176.77000427246094,20.319962724954415,176.77000427246094,0.0,-51.851851851853525,-0.262310676824171,-3.1399993896484375,176.77000427246094,-28195803.03725689,0.0,0.0
2024-03-28 05:30:00,0.9999999999668373,-0.0,176.3490825995098,4.979870997978213,176.77000427246094,19.36744113859075,176.77000427246094,0.0,-46.66666666666773,-0.2119492917604473,-3.1399993896484375,176.77000427246094,-29961803.804989167,-0.25115,0.0
2024-03-28 06:00:00,0.9999999999929939,-0.0,176.33272275025914,4.50810639045486,176.77000427246094,18.512352877810475,176.77000427246094,0.0,-42.42424242424289,-0.16470579056947354,0.0,176.77000427246094,-31410857.65319787,0.0,0.0
2024-03-28 06:30:00,0.9999999999691732,-0.0,176.32181618409203,4.090760622555167,176.77000427246094,17.74021877169166,176.77000427246094,0.0,-38.888888888890655,-0.12151770317183475,0.0,176.77000427246094,-32598519.22994615,0.0,0.0
2024-03-28 07:00:00,1.0000000000044462,-0.0,176.31454513998062,3.719894500150621,176.77000427246094,17.039331720523744,176.77000427246094,0.0,-35.897435897437404,-0.08285849805368062,0.0,176.77000427246094,-33571278.3704835,0.296,0.0
2024-03-28 07:30:00,0.999999999950457,-0.0,176.30969777723968,3.389014021189465,176.77000427246094,16.40011674890352,176.77000427246094,0.0,-66.66666666666667,-0.04887563674529838,0.0,176.77000427246094,-34367690.228885725,0.0,0.0
2024-03-28 08:00:00,0.9999999999691732,-0.0,176.30646620207906,3.0927555353011993,176.77000427246094,16.215372234962828,176.77000427246094,0.0,-66.66666666666667,-0.01949385742216614,0.0,176.77000427246094,-35019558.93928701,0.0,0.0
2024-03-28 08:30:00,0.99999999998555,-0.0,176.30431181863864,2.8266498627806746,176.77000427246094,16.014983780579634,176.77000427246094,0.0,-66.66666666666667,0.00550824187143617,0.0,176.77000427246094,-35553035.57001506,0.0,0.0
2024-03-28 09:00:00,0.0,-0.0,176.3028755630117,2.5869431946736845,176.77000427246094,15.827781191262275,176.77000427246094,0.0,-66.66666666666667,0.026442036814635084,0.0,176.77000427246094,-35989581.20171967,0.0,0.0
2024-03-28 09:30:00,0.0,-0.0,176.3019180592604,2.370459440032959,176.77000427246094,15.652504447642887,176.77000427246094,0.0,-66.66666666666667,0.04366824653417811,0.0,176.77000427246094,-36346787.276396126,0.0,0.0
2024-03-28 10:00:00,0.9999999999393259,0.44376764108174205,176.101277688921,3.8592033016936185,176.79840393066405,19.028294340290564,176.89496276862872,0.26341942221071923,-466.6666666667052,0.06663005771664232,0.141998291015625,176.7018450926994,-31602063.985185713,0.0,0.0008032940407511902
2024-03-28 10:30:00,0.7908933383714779,2.7182715575332974,176.16751947653327,3.6956802134077127,176.95040283203124,22.992116304176943,177.45185209662912,0.3467314245835397,-100.44865856537182,0.12220834885790044,0.7599945068359375,176.44895356743336,-25559458.586841524,0.0,0.003493240746051507
2024-03-28 11:00:00,0.46481973489391715,1.6558933010300383,176.27834631768886,3.5618484665302796,176.92240295410156,23.369545114569064,177.46065001776302,0.36108307623402713,-145.6448989049861,0.09816339167785271,-0.1399993896484375,176.3841558904401,-21963580.693676412,0.0,-0.005069531361869939
2024-03-28 11:30:00,0.5666650231935104,1.3769129529314093,176.1888957140712,4.882232177782658,176.9384033203125,27.334064590543424,177.46620559803026,0.3895953221029744,-164.5428910543625,0.09672433903650302,0.0800018310546875,176.41060104259472,-17839661.669197172,0.0,0.0012455484041291598
2024-03-28 12:00:00,0.5204174345633008,2.9449459381111125,176.21593190020113,4.680501496395667,177.07632141113282,33.89390204716153,177.67982827540564,0.39163681251898663,-47.51606902234448,0.13417177046461937,0.6895904541015625,176.47281454686,-13530775.538143486,-0.0258,0.0034469245236556922
2024-03-28 12:30:00,0.08192631792271252,4.450048040476236,176.57728895072003,4.5786331652289025,177.2127197265625,38.891298624582674,177.88334815978544,0.9267088401735044,67.77123508714827,0.16339817072290608,0.8239898681640625,176.54209129333958,-10703107.333659083,0.0,0.0007573521976627084
2024-03-28 13:00:00,-0.03793246207094907,4.019670268422061,176.7081930407144,5.549689939308974,177.1377197265625,45.17326862935264,177.7519078297559,1.1175875113028906,1.9624138393804729,0.14897455922207936,0.3849945068359375,176.52353162336908,-9154349.972802043,0.0,-0.0024719043200329693
2024-03-28 13:30:00,-0.09671049663285773,2.186902799900416,176.69879291907003,6.425810351300969,177.1698791503906,40.81469129256618,177.71284132835106,1.0973948212043179,-70.7354456921423,0.1123820032724866,0.0207977294921875,176.62691697243017,-8451916.650264353,0.0,-0.002055808641321377
2024-03-28 14:00:00,-0.08189117640077698,-0.1360829429148239,176.59586174259616,7.350142246211394,177.12787780761718,37.086575712113564,177.75466001385388,1.1295612953491074,-110.81604110609857,0.07717480044258318,-0.1300048828125,176.50109560138048,-7584388.522672057,0.0,-0.0008530003291857824
2024-03-28 14:30:00,0.008170864492820097,-3.583997900072886,176.42057693647035,8.33493194150498,176.88595886230468,39.60434028148519,177.66413968726135,1.6304142882677524,-134.70603416984244,0.02924065335494569,-0.5200042724609375,176.107778037348,-7122574.488689125,0.0,-0.0022078769870698123
2024-03-28 15:00:00,0.15261191455688694,-7.31654754715799,176.2137189748995,9.157984398180654,176.53916015625,34.38982106452844,177.29851826921097,-0.12663760205193542,-159.55340307920866,-0.024224353997579717,-1.052001953125,175.77980204328904,-7358317.672793299,0.0,-0.0022127624944592306
2024-03-28 15:30:00,0.3640596646087694,-8.195725303298742,175.90914700051894,10.986297987420466,176.2661590576172,30.994075650734636,176.9491133830008,0.26141364365706776,-175.45306017310867,-0.05787691512262949,-1.7400054931640625,175.58320473223358,-5926626.466583967,0.0,-0.0003980855451823917
2024-03-28 16:00:00,0.49035349978574844,-11.230809125859656,175.70609901759858,10.649567672494703,176.0659973144531,34.95359114319646,176.63397362901324,0.5888305519742264,-143.82321198823664,-0.0727476788421278,-0.8400115966796875,175.498020999893,-3942956.7558108866,0.0,0.0
2024-03-28 16:30:00,0.5813953541955507,-12.857696256203553,175.57073369565165,10.309281786778534,175.89599609375,41.590870135760674,176.2004093042074,0.7139323057673549,-122.16234097440204,-0.0749010191293627,-1.0600128173828125,175.5915828832926,-1913811.2668774426,0.0,0.0
2024-03-28 17:00:00,0.6613261702115915,-11.555166977642909,175.48049014768705,9.96633088935198,175.80399475097656,45.54281304385584,175.85159973160432,0.8427009952982433,-98.8360855625192,-0.06879972855709232,-1.6696014404296875,175.7563897703488,-50529.82223600149,0.0,0.0
2024-03-28 17:30:00,0.7533479376486976,-8.612514462502325,175.4203277823773,9.621634241413394,175.7899932861328,47.20510821830813,175.7899932861328,0.86812196541665,-84.28732341759942,-0.05768762651642595,-1.8040008544921875,175.7899932861328,1575508.9275004566,0.4927249999999999,0.0
2024-03-28 18:00:00,0.9128128621483219,-6.042989330541179,175.38021953883748,9.276130088408229,175.7899932861328,53.58787073372727,175.7899932861328,0.0,-72.64129657621375,-0.04388587790391518,-1.3650054931640625,175.7899932861328,2956672.1429814994,0.0734571428571428,0.0
2024-03-28 18:30:00,0.9420631101105751,-3.8901722936422796,175.35348070981092,8.9307655059121,175.7899932861328,59.0873771113136,175.7899932861328,0.0,-63.435777300655445,-0.029021796602942296,-1.0008087158203125,175.7899932861328,4112098.7112234235,0.24855,0.0
2024-03-28 19:00:00,0.9622599167527721,-1.6073712714912654,175.33565482379322,8.586486041076343,175.7899932861328,58.32608982320089,175.7899932861328,0.0,-56.745078702494666,-0.014204918912203601,-0.850006103515625,175.7899932861328,5070139.690300107,0.0,0.0
2024-03-28 19:30:00,0.9689270114251612,-0.2187875300048214,175.3237708997814,8.244225389529138,175.7899932861328,59.10439921656819,175.7899932861328,0.0,-51.85185185185577,-0.0001619768585819359,-0.4600067138671875,175.7899932861328,5860337.384802222,-0.8462,0.0
2024-03-28 20:00:00,0.9768125809589022,-0.0,175.31584828377353,7.904895346219627,175.7899932861328,60.51117624718978,175.7899932861328,0.0,-46.666666666669165,0.012660092282041513,-0.07000732421875,175.7899932861328,6510035.763387263,0.0,0.0
